,E,H,H+,H2,C,C+,O+,O,OH+,OH,H2O,H2O+,H3O+,CO,CO+,HCO+
296332.7012604111,0.0001004517644581032,0.33663112153813773,1.0000054433223242e-16,9999.831684439216,0.9998995482521366,0.00010045174786349099,3.4695002230193393e-12,1.9999999999834057,4.9102420421380205e-12,1.0866561721312458e-16,1.0565902785730871e-16,4.834971342605126e-12,3.380298592715271e-12,1.0000219233230624e-16,1.1563657379596497e-17,1.8843333002262685e-16
303941.91184068343,0.00010303102502507301,0.3452750375494982,1.0000055600335989e-16,9999.82736248121,0.9998969689919956,0.00010303100800434696,3.473006980236274e-12,1.9999999999829796,4.9574220175045865e-12,1.094667394772979e-16,1.063872141282482e-16,4.98254237661109e-12,3.60815466913472e-12,1.0000233513221638e-16,1.0940433613662946e-17,1.8905640179477994e-16
311746.5112032556,0.0001056765087544909,0.35414090755651284,1.0000056761148139e-16,9999.822929546204,0.9998943235087033,0.00010567649129670943,3.4761882916233275e-12,1.9999999999825426,5.002628004309563e-12,1.1033488894797906e-16,1.072046907063127e-16,5.130467800620366e-12,3.84889737151842e-12,1.0000248680138056e-16,1.0336053110561843e-17,1.8966062259098899e-16
319751.51652774756,0.0001083899157606367,0.36323443067663813,1.0000057914101582e-16,9999.818382784644,0.9998916101021456,0.00010838989785457729,3.479059539387089e-12,1.9999999999820945,5.045835768727792e-12,1.1127484951734164e-16,1.0812189688938346e-16,5.278517517682449e-12,4.10304659291521e-12,1.0000264792174381e-16,9.75090348293537e-18,1.9024560440153401e-16
327962.07382457156,0.00011117298979450956,0.3725614523583754,1.000005905756431e-16,9999.813719273801,0.9998888270285715,0.00011117297142866152,3.4816413195320515e-12,1.9999999999816347,5.0870370158350755e-12,1.1229173830910818e-16,1.0915031740344048e-16,5.426438297066728e-12,4.371131420440882e-12,1.000028191152245e-16,9.185226441478205e-18,1.9081110509802863e-16
336383.46124303556,0.00011402751936335435,0.38212796813819727,1.0000060189829819e-16,9999.808936015912,0.9998859724994744,0.00011402750052591145,3.4839601096331125e-12,1.9999999999811633,5.126241860384039e-12,1.133910292156018e-16,1.1030257762863412e-16,5.573951906220549e-12,4.653689049895711e-12,1.0000300104656485e-16,8.639094020236293e-18,1.913570522070448e-16
345021.09246440296,0.00011695533887888866,0.3919401274939297,1.0000061309197361e-16,9999.804029936233,0.9998830446804422,0.00011695531955774147,3.4860420018889896e-12,1.9999999999806792,5.1634720708292116e-12,1.145785138747672e-16,1.1159263555971015e-16,5.720774499890263e-12,4.951258609441287e-12,1.0000319442790958e-16,8.11250205530878e-18,1.918834494300744e-16
353880.5201820687,0.0001199583298349569,0.40200423779703687,1.0000062414118013e-16,9999.79899788108,0.9998800416899822,0.00011995831001768515,3.487899599678298e-12,1.999999999980183,5.1987290044142706e-12,1.1586012769424443e-16,1.130361426257121e-16,5.866663753752843e-12,5.264379389107326e-12,1.0000340002534835e-16,7.605689335593785e-18,1.9239005749127505e-16
362967.4396711032,0.0001230384220153699,0.4123267683663688,1.0000063503038684e-16,9999.793836615796,0.9998769615983106,0.00012303840168923435,3.4895468855450346e-12,1.999999999979674,5.232020951101647e-12,1.1724213000293628e-16,1.1465036634053365e-16,6.011371693731236e-12,5.593595999269849e-12,1.0000361865933572e-16,7.11883172685593e-18,1.9287670001252693e-16
372287.6924494587,0.00012619759473270133,0.4229143546259696,1.0000064574389024e-16,9999.788542822664,0.9998738024261151,0.00012619757388463568,3.491001930081822e-12,1.9999999999791518,5.263376181329997e-12,1.1873118277268239e-16,1.164542694562175e-16,6.154633957406564e-12,5.939453557432096e-12,1.0000385120799859e-16,6.651929209313645e-18,1.9334337647453625e-16
381847.2700331762,0.00012943787809882842,0.433773802369603,1.0000065626591154e-16,9999.783113098794,0.9998705621432845,0.00012943785671543087,3.492287226329272e-12,1.9999999999786169,5.292845547609008e-12,1.2033437508166887e-16,1.1846866522161393e-16,6.29616962778456e-12,6.3024951285643005e-12,1.000040986113808e-16,6.204782052828007e-18,1.937902860402359e-16
391652.3177880344,0.0001327613543280374,0.4449120921347637,1.0000066658155688e-16,9999.777543953911,0.9998672386676044,0.00013276133239556204,3.4934207854425336e-12,1.999999999978068,5.320479290855435e-12,1.2205910103073795e-16,1.207165632687934e-16,6.435715128954273e-12,6.683260142965787e-12,1.0000436187819246e-16,5.777214728992342e-18,1.9421760364104302e-16
401709.1388800879,0.00013617015907351732,0.45633638368894996,1.0000067667686116e-16,9999.771831808133,0.9998638298634221,0.00013617013657786527,3.4944123319163766e-12,1.9999999999775049,5.346302596162384e-12,1.2391295072020315e-16,1.2322349457512166e-16,6.5730399983721215e-12,7.082297094048361e-12,1.0000464209117228e-16,5.369280810553749e-18,1.9462527507599835e-16
412024.1983276515,0.0001396664827981015,0.4680540206311,1.0000068653825073e-16,9999.765972989662,0.9998603335402753,0.00013966645972481192,3.495273864896884e-12,1.9999999999769276,5.370355887694568e-12,1.2590393819757832e-16,1.2601748424318488e-16,6.707909486861995e-12,7.50015030873673e-12,1.0000494041025728e-16,4.980893863218455e-18,1.9501338611838937e-16
422604.12715733575,0.00014325257218013247,0.4800725351111458,1.0000069615276072e-16,9999.759963732422,0.9998567474514857,0.0001432525485143732,3.4960204453467824e-12,1.9999999999763354,5.392702376009734e-12,1.2804055025718868e-16,1.2912925036016024e-16,6.840083385165142e-12,7.937353018899907e-12,1.0000525807827756e-16,4.611762002741227e-18,1.9538222795689409e-16
433455.72666678816,0.00014693073155534262,0.4923996526706963,1.0000070550832016e-16,9999.75380017364,0.9998530692927181,0.00014693070728190072,3.496668893597674e-12,1.999999999975727,5.4134248491277535e-12,1.3033173938683856e-16,1.3259248324210857e-16,6.969323527855847e-12,8.394424607258073e-12,1.0000559642749251e-16,4.261414389107495e-18,1.9573227069956263e-16
444585.97279691085,0.0001507033243956814,0.5050432972079918,1.00000714593729e-16,9999.74747835137,0.999849296700501,0.00015070329949895325,3.4972283781214706e-12,1.9999999999751035,5.43257724063867e-12,1.3278669196071424e-16,1.3644437636591353e-16,7.095427468838599e-12,8.87189501965296e-12,1.0000595688701522e-16,3.929626406459179e-18,1.9606373819223308e-16
456002.02061633125,0.0001545727748260219,0.5180115960702819,1.0000072339832056e-16,9999.740994201937,0.99984542725071,0.0001545727492900033,3.4977064367192433e-12,1.9999999999744642,5.450206038751441e-12,1.3541496303863838e-16,1.4072578670570297e-16,7.218205175049765e-12,9.370300891882393e-12,1.0000634098810596e-16,3.616225604721771e-18,1.963768020750055e-16
467711.2089210334,0.00015854156917972332,0.5313128852769206,1.0000073191273328e-16,9999.734343557331,0.999841458457012,0.00015854154298799915,3.4981125800148994e-12,1.9999999999738083,5.466378704392926e-12,1.3822662224943174e-16,1.4548143435205483e-16,7.33747346476818e-12,9.890159346965957e-12,1.000067503723679e-16,3.320838786297486e-18,1.9667183469315491e-16
479721.0649520983,0.00016261225759403925,0.5449557148765256,1.00000740129207e-16,9999.727522142532,0.9998373877692703,0.00016261223072977293,3.4984583605612323e-12,1.999999999973136,5.481186164634659e-12,1.4123227767635995e-16,1.507602471960886e-16,7.453059251107607e-12,1.0431962452933174e-11,1.0000718680004467e-16,3.0428660116973696e-18,1.969494350892556e-16
492039.30923457805,0.00016678745564638737,0.5589488544416321,1.0000074804111021e-16,9999.720525572748,0.9998332125719077,0.00016678742809231006,3.498752586542638e-12,1.999999999972446,5.4947110128525634e-12,1.4444293739299992e-16,1.5661588848959686e-16,7.564815003690413e-12,1.099619861793496e-11,1.0000765215828827e-16,2.7817559173022257e-18,1.9721015368344095e-16
504673.8605406365,0.00017106984603253161,0.5733012987043922,1.0000075564148338e-16,9999.713349350615,0.9998289301822291,0.00017106981777093106,3.4989998463213338e-12,1.9999999999717384,5.507003174020868e-12,1.478699429710904e-16,1.6310721967966366e-16,7.672608272312109e-12,1.1583389154304987e-11,1.0000814846689241e-16,2.537232791575474e-18,1.9745426519543258e-16
517632.8409801189,0.000175462180287738,0.5880222733369083,1.0000076292502104e-16,9999.705988863298,0.9998245378486995,0.0001754621513004472,3.4992056873409316e-12,1.9999999999710123,5.518126463369093e-12,1.515251828985414e-16,1.702985794555455e-16,7.77632277394907e-12,1.2194035738477106e-11,1.0000867789109615e-16,2.3088714197041016e-18,1.9768219379658824e-16
530924.5812218454,0.0001799672805520095,0.6031212408799355,1.000007698887503e-16,9999.698439379525,0.9998200327491794,0.00017996725082039503,3.499376908610341e-12,1.9999999999702678,5.528165340101845e-12,1.5542113042546398e-16,1.7826025569055625e-16,7.875865419871676e-12,1.2828606629533742e-11,1.000092427532258e-16,2.0960283869145423e-18,1.9789458180373091e-16
544557.6258489708,0.0001845880413805204,0.6186079068237432,1.0000077653189818e-16,9999.69069604655,0.9998154119891146,0.00018458801088547052,3.4995204083613055e-12,1.999999999969505,5.5372153545011415e-12,1.5957081483417604e-16,1.870690495588636e-16,7.971171523812611e-12,1.3487542465653555e-11,1.0000984554377677e-16,1.8979210494679743e-18,1.9809221070549409e-16
558540.7388518669,0.00018932743160040915,0.6344922258450569,1.0000078285239928e-16,9999.682753887038,0.9998106725996777,0.00018932740032232134,3.499639273212974e-12,1.999999999968722,5.5453326948278385e-12,1.639876823245915e-16,1.9680892608189163e-16,8.062181544040122e-12,1.4171334193118403e-11,1.0001048892573222e-16,1.7141104554398855e-18,1.982755182400856e-16
572882.9092620431,0.00019418849621510802,0.6507844082040621,1.0000078884889092e-16,9999.674607795858,0.9998058115358662,0.00019418846413387652,3.499736385555536e-12,1.9999999999679188,5.552570801301341e-12,1.6868576603706513e-16,2.0757150818297986e-16,8.148845993658964e-12,1.4880478249409853e-11,1.0001117575030362e-16,1.5441650079972018e-18,1.9844493472821577e-16
587593.3569307367,0.00019917435835742583,0.667494926305593,1.0000079452290093e-16,9999.666252536805,0.9998008256745476,0.00019917432545242867,3.4998152908892995e-12,1.999999999967095,5.558999439778188e-12,1.7367973959555332e-16,2.194567467314949e-16,8.231149610249265e-12,1.5615432775407026e-11,1.0001190907569845e-16,1.3874577225982593e-18,1.986010858118882e-16
602681.5384558871,0.0002042882212926284,0.6846345214287115,1.0000079987920086e-16,9999.657682739242,0.9997957118124572,0.00020428818754271414,3.4998801437892383e-12,1.99999999996625,5.564705219583295e-12,1.7898493325426696e-16,2.325736452275384e-16,8.309116737444045e-12,1.637661210117441e-11,1.0001269218247446e-16,1.2431538620740858e-18,1.9874480481587626e-16
618157.1532612987,0.00020953337047278998,0.7022142106289954,1.0000080492227148e-16,9999.648892894642,0.9997904666641436,0.0002095333358562642,3.499933469762188e-12,1.9999999999653835,5.569754648874303e-12,1.8461727879833945e-16,2.4704103393622415e-16,8.382781272894318e-12,1.7164456320508e-11,1.0001352858110046e-16,1.1105815584358022e-18,1.9887676212382372e-16
634030.1498319107,0.00021491317564372844,0.7202452938179724,1.0000080965436814e-16,9999.639877353045,0.9997850868598614,0.00021491314013833974,3.4999765618550356e-12,1.9999999999644946,5.574188970253532e-12,1.9059341234426264e-16,2.629882787410187e-16,8.45215513584022e-12,1.797946793945813e-11,1.0001442202179342e-16,9.893239808144539e-19,1.9899737300749849e-16
650310.7321091695,0.0002204310930058596,0.7387393610242314,1.0000081408055505e-16,9999.630630319443,0.9997795689434109,0.00022043105658878535,3.500011051154906e-12,1.999999999963583,5.5780598701524e-12,1.9693070499967834e-16,2.805562850460051e-16,8.517285651480649e-12,1.882211756917112e-11,1.0001537652533103e-16,8.788196352316478e-19,1.9910719732119726e-16
667009.366050623,0.0002260906674303504,0.7577082998408821,1.0000081820954718e-16,9999.621145850033,0.9997739093699214,0.00022609063007818206,3.5000389065096387e-12,1.9999999999626479,5.581432266713477e-12,2.0364727478908846e-16,2.998985054484872e-16,8.5782674130351e-12,1.969282964253607e-11,1.0001639640449463e-16,7.783204509068732e-19,1.9920698141109419e-16
684136.7863579524,0.000231895534731979,0.777164303064136,1.0000082205219106e-16,9999.61141784842,0.9997681045035791,0.00023189549642070711,3.500061906899052e-12,1.9999999999616886,5.5843722436370105e-12,2.1076201055228806e-16,3.2118196474898526e-16,8.63522767871564e-12,2.0592009986701408e-11,1.0001748628088043e-16,6.870200198696124e-19,1.9929752987200523e-16
701704.0033777629,0.00023784942400014786,0.7971198765279127,1.0000082561484653e-16,9999.601440061686,0.9997621506152947,0.00023784938470514653,3.500080659725069e-12,1.999999999960705,5.586914116335558e-12,2.1829473951264529e-16,3.4458811025776635e-16,8.68824356743776e-12,2.15201629282625e-11,1.0001865108732866e-16,6.044680574120645e-19,1.9937929108530727e-16
719722.31017958,0.00024395615998953446,0.8175878471395058,1.0000082890505656e-16,9999.591206076379,0.9997560438803145,0.00024395611968554563,3.5000958503986033e-12,1.9999999999596962,5.5890936003848155e-12,2.2626621788959367e-16,3.703142097611148e-16,8.737406482551472e-12,2.247779284647958e-11,1.0001989610615348e-16,5.301825930202291e-19,1.9945274502114753e-16
738203.2898155862,0.00025021966557189505,0.8385813711214486,1.000008319340458e-16,9999.580709314385,0.9997497803757671,0.00025021962423301227,3.5001083072905893e-12,1.9999999999586617,5.5909553164823936e-12,2.346980812466679e-16,3.9857482520331115e-16,8.782857642518697e-12,2.3465361477833652e-11,1.0002122700241252e-16,4.635309101406539e-19,1.995185222927358e-16
757158.8227667751,0.00025664396425058343,0.8601139424648812,1.0000083471619452e-16,9999.569943028713,0.9997433560781496,0.0002566439218502351,3.5001188977832626e-12,1.9999999999575995,5.592549340786891e-12,2.43612892000549e-16,4.2960322857409327e-16,8.82478276842168e-12,2.448329719762466e-11,1.0002264984951986e-16,4.03768535266274e-19,1.9957736516238136e-16
776601.0945803091,0.00026323318273938106,0.8821994015998398,1.0000083726150137e-16,9999.558900299146,0.9997367668607494,0.0002632331392503137,3.5001279551394428e-12,1.9999999999565106,5.59390425160903e-12,2.53034443051402e-16,4.636525120481131e-16,8.863314664775201e-12,2.553212039173234e-11,1.0002417113445044e-16,3.504229425024989e-19,1.9962974383495393e-16
796542.6037029842,0.0002699915536072763,0.9048519442880254,1.0000083957919833e-16,9999.5475740278,0.999730008490998,0.00026999150900153664,3.5001357480960112e-12,1.999999999955394,5.595043901710555e-12,2.6298775126668487e-16,5.009973970205683e-16,8.89857466915984e-12,2.6612385201965817e-11,1.0002579779807485e-16,3.0308367514915366e-19,1.9967606632938412e-16
816996.16951585,0.0002769234179908748,0.9280861307437691,1.0000084168201041e-16,9999.535956934571,0.9997230766277596,0.0002769233722397921,3.5001426109536957e-12,1.9999999999542486,5.595998039012803e-12,2.734989113843839e-16,5.419363467946704e-16,8.930732381502882e-12,2.7724609494022125e-11,1.0002753728318919e-16,2.6122067509299797e-19,1.997168601413842e-16
837974.940575136,0.00028403322837615885,0.9519168949890306,1.0000084358558739e-16,9999.524041552446,0.9997159668185495,0.00028403318145032655,3.500148892590625e-12,1.9999999999530738,5.5967998350776566e-12,2.845951683264211e-16,5.867934913006845e-16,8.959999268133476e-12,2.886928423539552e-11,1.0002939756858373e-16,2.2421652969700515e-19,1.9975273999067277e-16
859492.403064785,0.00029132555145136227,0.9763595544484364,1.0000084530096494e-16,9999.511820222717,0.9997086744966791,0.0002913255033206187,3.5001547265724486e-12,1.9999999999518687,5.597468169972147e-12,2.963053674811622e-16,6.359201552780712e-16,8.986526906119856e-12,3.004699366721903e-11,1.000313871808698e-16,1.9167284127525732e-19,1.9978410144894346e-16
881562.3894660402,0.00029880507103277436,1.0014298197905214,1.0000084683823888e-16,9999.499285090043,0.9997011949783335,0.00029880502166618384,3.5001602183616357e-12,1.9999999999506326,5.598018628400212e-12,3.0865988986994804e-16,6.896973560101335e-16,9.01045283920243e-12,3.125835874808318e-11,1.0003351524653494e-16,1.6324453359320903e-19,1.998112866252096e-16
904199.0874496357,0.00030647659106532106,1.0271438050214647,1.0000084821068169e-16,9999.486428097427,0.9996935234595686,0.00030647654043115374,3.5001654980902224e-12,1.9999999999493647,5.598470444147877e-12,3.216904634268156e-16,7.485386374026522e-16,9.031959339808479e-12,3.2503971890204236e-11,1.0003579155180194e-16,1.3849457205522946e-19,1.9983472943626367e-16
927417.048996336,0.0003143450386998348,1.0535180378378253,1.0000084943333444e-16,9999.473240981019,0.9996856550132341,0.00031434498676554664,3.500170687810541e-12,1.9999999999480649,5.598843459530483e-12,3.3543031469084916e-16,8.128926197144566e-16,9.051255197544718e-12,3.378441875221014e-11,1.0003822658506888e-16,1.1694826427490615e-19,1.9985490129949127e-16
951231.19975166,0.0003224154674489547,1.080569470244881,1.0000085051602428e-16,9999.459715264813,0.9996775845858186,0.00032241541418116614,3.5001758274275947e-12,1.9999999999467313,5.599147810789585e-12,3.4991474203327073e-16,8.832451859968284e-16,9.068478141082286e-12,3.510038672676714e-11,1.000408315600177e-16,9.832230959736644e-20,1.9987208208027475e-16
975656.8486208159,0.0003306930604236592,1.108315489447404,1.0000085146877816e-16,9999.445842255209,0.9996693069942115,0.00033069300578813393,3.5001809576885572e-12,1.9999999999453637,5.599393203525693e-12,3.6518086766093767e-16,9.601230697604466e-16,9.083767901708724e-12,3.6452583052692903e-11,1.0004361849001431e-16,8.23380408234694e-20,1.9988654683932715e-16
